,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,YearRemodAddIsMissing,HouseAge,RemodelAge,RatioBsmt,HasSecondFloor,AvgRoomSize,HasGarage,GarageAge,HasWoodDeck,TotalPorchSF,HasPorch,HasMiscFeature
47,20,FV,84.0,11096,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1656.0,GasA,Ex,Y,SBrkr,1656,0.0,0.0,2,0,3,1,Gd,Typ,0,Gd,Attchd,RFn,3.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,7,2007,WD,Normal,0,1,1.0,0.014492753623188406,0,236.57142857142858,1,1.0,0,146,1,0
48,190,RM,33.0,4456,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,736.0,GasA,Gd,Y,SBrkr,1452,0.0,0.0,2,0,2,3,TA,Typ,0,Gd,Detchd,Unf,0.0,TA,TA,N,0,0,Ex,MnPrv,Shed,6,2009,New,Partial,0,89,1.0,0.0,1,181.5,0,0.0,0,102,1,0
49,20,RL,66.0,7742,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,955.0,GasA,Ex,Y,SBrkr,955,1.0,0.0,1,0,3,1,TA,Typ,0,TA,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,1,2007,WD,Normal,0,41,41.0,0.7989528795811518,0,159.16666666666666,1,41.0,0,0,0,0
50,60,RL,64.0,13869,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,794.0,GasA,Gd,Y,SBrkr,1470,0.0,1.0,2,0,3,1,TA,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2007,WD,Normal,0,10,10.0,0.22921914357682618,1,245.0,1,10.0,0,75,1,0
51,50,RM,52.0,6240,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,816.0,GasA,TA,Y,SBrkr,1176,0.0,0.0,1,0,3,1,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,112,0,Ex,MnPrv,Shed,9,2006,WD,Normal,1,72,72.0,0.0,0,196.0,1,21.0,1,0,0,1
52,90,RM,110.0,8472,Grvl,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,816.0,GasA,TA,N,SBrkr,816,1.0,0.0,1,0,2,1,TA,Typ,0,Gd,CarPort,Unf,2.0,TA,TA,Y,106,0,Ex,MnPrv,Shed,5,2010,WD,Normal,0,47,47.0,1.0,0,163.2,1,47.0,1,0,0,0
53,20,RL,68.0,50271,Pave,Grvl,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,Gable,WdShngl,WdShing,Wd Shng,BrkFace,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,1842.0,GasA,Gd,Y,SBrkr,1842,2.0,0.0,0,1,0,1,Gd,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,857,0,Gd,MnPrv,Shed,11,2006,WD,Normal,0,25,19.0,0.9826275787187839,0,368.4,1,25.0,1,72,1,0
54,80,RL,60.0,7134,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,384.0,GasA,TA,Y,SBrkr,1360,0.0,0.0,1,0,3,1,TA,Min1,1,TA,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,2,2007,WD,Normal,0,52,52.0,1.0,0,226.66666666666666,1,45.0,0,50,1,0
55,20,RL,100.0,10175,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1425.0,GasA,Gd,Y,SBrkr,1425,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2008,WD,Normal,0,44,44.0,0.34385964912280703,0,203.57142857142858,1,44.0,0,407,1,0
56,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,970.0,GasA,Ex,Y,SBrkr,1739,1.0,0.0,2,1,3,1,Gd,Typ,0,Gd,Attchd,Fin,2.0,TA,TA,Y,115,0,Ex,GdPrv,Shed,8,2009,WD,Abnorml,0,10,9.0,0.6690721649484536,1,248.42857142857142,1,10.0,1,0,0,0
57,60,RL,89.0,11645,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,860.0,GasA,Ex,Y,SBrkr,1720,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,8,2006,WD,Normal,0,2,2.0,0.0,1,245.71428571428572,1,2.0,0,70,1,0
58,60,RL,66.0,13682,Pave,Grvl,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1410.0,GasA,Ex,Y,SBrkr,2945,0.0,0.0,3,1,3,1,Gd,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,192,0,Ex,MnPrv,Shed,10,2006,New,Partial,0,0,0.0,0.0,1,294.5,1,0.0,1,37,1,0
59,20,RL,60.0,7200,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,780.0,GasA,Ex,Y,SBrkr,780,0.0,0.0,1,0,2,1,TA,Typ,0,TA,Detchd,Unf,1.0,TA,TA,Y,196,0,Ex,MnPrv,Shed,1,2008,WD,Normal,0,36,36.0,0.8102564102564103,0,195.0,1,35.0,1,0,0,0
60,20,RL,63.0,13072,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1158.0,GasA,Ex,Y,SBrkr,1158,1.0,0.0,1,1,3,1,Gd,Typ,0,TA,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2006,New,Partial,0,2,2.0,0.812607944732297,0,231.6,1,0.0,0,50,1,0
61,75,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,530.0,GasA,TA,N,SBrkr,1111,0.0,0.0,1,0,3,1,Fa,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,N,0,0,Ex,MnPrv,Shed,3,2007,WD,Normal,0,87,11.0,0.0,1,185.16666666666666,1,72.0,0,144,1,0
62,120,RL,44.0,6442,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,1370.0,GasA,Ex,Y,SBrkr,1370,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,120,0,Ex,MnPrv,Shed,10,2007,WD,Normal,0,1,1.0,0.017518248175182483,0,228.33333333333334,1,1.0,1,49,1,0
63,70,RM,50.0,10300,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,576.0,GasA,Gd,Y,SBrkr,1710,0.0,0.0,2,0,3,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,12,0,Ex,GdPrv,Shed,4,2010,WD,Normal,1,89,89.0,0.0,1,190.0,1,20.0,1,75,1,0
64,60,RL,70.0,9375,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1057.0,GasA,Ex,Y,SBrkr,2034,1.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,576,0,Ex,GdPrv,Shed,2,2009,WD,Normal,0,12,11.0,0.6991485335856197,1,254.25,1,11.0,1,36,1,0
65,60,RL,76.0,9591,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1143.0,GasA,Ex,Y,SBrkr,2473,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,RFn,3.0,TA,TA,Y,192,0,Ex,MnPrv,Shed,10,2007,WD,Normal,0,3,2.0,0.0,1,274.77777777777777,1,3.0,1,151,1,0
66,20,RL,73.0,19900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1947.0,GasA,TA,Y,SBrkr,2207,1.0,0.0,2,0,3,1,TA,Min1,1,Gd,Attchd,RFn,2.0,TA,TA,Y,301,0,Ex,MnPrv,Shed,7,2010,WD,Normal,0,40,21.0,0.46841294298921415,0,315.2857142857143,1,40.0,1,0,0,0
67,20,RL,72.0,10665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1453.0,GasA,Ex,Y,SBrkr,1479,1.0,0.0,2,0,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,144,0,Ex,MnPrv,Shed,6,2007,WD,Normal,0,4,4.0,0.6971782518926359,0,211.28571428571428,1,4.0,1,29,1,0
68,30,RM,47.0,4608,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,747.0,GasA,TA,Y,SBrkr,747,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2010,WD,Normal,1,65,65.0,0.0,0,186.75,1,65.0,0,0,0,0
69,50,RL,81.0,15593,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,Gable,CompShg,BrkFace,AsbShng,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,1304.0,GasW,TA,Y,SBrkr,2287,0.0,0.0,2,0,3,1,TA,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2006,WD,Normal,0,53,53.0,0.4624233128834356,1,326.7142857142857,1,53.0,0,135,1,0
70,20,RL,95.0,13651,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,2223.0,GasA,Ex,Y,SBrkr,2223,1.0,0.0,2,0,3,1,TA,Typ,2,Gd,Attchd,Fin,2.0,TA,TA,Y,300,0,Ex,MnPrv,Shed,2,2007,WD,Normal,0,34,34.0,0.8457040035987404,0,277.875,1,34.0,1,0,0,0
71,20,RL,69.0,7599,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,845.0,GasA,TA,Y,SBrkr,845,1.0,0.0,1,0,2,1,TA,Typ,0,TA,Detchd,Unf,2.0,TA,TA,Y,0,0,Gd,MnPrv,Shed,6,2007,WD,Normal,0,25,1.0,0.6686390532544378,0,211.25,1,20.0,0,0,0,0
72,60,RL,74.0,10141,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,832.0,GasA,Gd,Y,SBrkr,1718,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,12,2009,WD,Normal,0,11,11.0,0.0,1,245.42857142857142,1,11.0,0,385,1,0
73,20,RL,85.0,10200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1086.0,GasA,Gd,Y,SBrkr,1086,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdWo,Shed,5,2010,WD,Normal,0,56,7.0,0.6279926335174953,0,181.0,1,21.0,0,0,0,0
74,50,RM,60.0,5790,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,Gambrel,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,840.0,GasA,Gd,N,SBrkr,1605,0.0,0.0,2,0,3,2,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2010,WD,Normal,1,95,95.0,0.0,1,200.625,1,95.0,0,202,1,0
75,180,RM,21.0,1596,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,462.0,GasA,TA,Y,SBrkr,988,1.0,0.0,1,0,2,1,TA,Typ,0,TA,BuiltIn,Unf,1.0,TA,TA,Y,120,0,Ex,GdWo,Shed,11,2009,WD,Normal,0,36,36.0,1.0,1,197.6,1,36.0,1,101,1,0
76,20,RL,73.0,8475,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,952.0,GasA,Ex,Y,FuseA,952,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2008,WD,Normal,0,52,52.0,0.23949579831932774,0,238.0,1,52.0,0,0,0,0
77,50,RM,50.0,8635,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,672.0,GasA,TA,Y,SBrkr,1285,1.0,0.0,1,0,2,1,TA,Min1,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,1,2008,WD,Normal,0,60,7.0,0.5610119047619048,1,214.16666666666666,1,60.0,0,0,0,0
78,90,RL,72.0,10778,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1768.0,GasA,TA,N,SBrkr,1768,0.0,0.0,2,0,4,2,TA,Typ,0,TA,Attchd,Unf,0.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2010,WD,Normal,0,42,42.0,0.0,0,221.0,0,0.0,0,0,0,0
79,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,440.0,GasA,Gd,Y,SBrkr,1230,0.0,0.0,1,1,2,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,74,0,Ex,MnPrv,Shed,5,2009,WD,Normal,0,99,28.0,0.0,1,246.0,1,43.0,1,128,1,0
80,60,RL,100.0,13000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,Unf,896.0,GasA,TA,Y,SBrkr,2142,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,Attchd,Fin,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,6,2009,WD,Normal,0,41,41.0,0.5,1,267.75,1,41.0,0,324,1,0
81,120,RM,32.0,4500,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,1237.0,GasA,Ex,Y,SBrkr,1337,1.0,0.0,2,0,2,1,TA,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Gd,MnPrv,Shed,3,2006,WD,Normal,0,8,8.0,0.9708973322554567,0,267.4,1,8.0,0,199,1,0
82,20,RL,78.0,10206,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1563.0,GasA,Ex,Y,SBrkr,1563,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,3.0,TA,TA,Y,144,0,Ex,GdPrv,Shed,10,2008,WD,Normal,0,1,1.0,0.02111324376199616,0,260.5,1,1.0,1,99,1,0
83,20,RL,80.0,8892,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1065.0,GasA,Gd,Y,SBrkr,1065,0.0,0.0,1,1,3,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,74,0,Ex,MnPrv,Shed,7,2007,COD,Normal,0,47,47.0,0.0,0,177.5,1,33.0,1,0,0,0
84,80,RL,64.0,8530,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384.0,GasA,Gd,Y,SBrkr,1474,0.0,0.0,2,1,3,1,TA,Typ,1,TA,BuiltIn,Fin,2.0,TA,TA,Y,120,0,Ex,MnPrv,Shed,5,2009,WD,Normal,0,14,13.0,0.0,1,210.57142857142858,1,14.0,1,72,1,1
85,60,RL,121.0,16059,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,1288.0,GasA,Ex,Y,SBrkr,2417,0.0,0.0,2,1,4,1,Gd,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,127,0,Ex,GdPrv,Shed,4,2006,WD,Normal,0,15,14.0,0.0,1,268.55555555555554,1,15.0,1,82,1,0
86,60,RL,122.0,11911,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,684.0,GasA,Ex,Y,SBrkr,1560,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,Fin,2.0,TA,TA,Y,100,0,Ex,MnPrv,Shed,3,2009,WD,Normal,0,4,4.0,0.0,1,260.0,1,4.0,1,38,1,0
87,160,FV,40.0,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,612.0,GasA,Ex,Y,SBrkr,1224,0.0,0.0,2,1,2,1,Gd,Typ,0,Gd,Detchd,RFn,2.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,6,2009,New,Partial,0,0,0.0,0.0,1,306.0,1,0.0,0,234,1,0
88,50,C (all),105.0,8470,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,Hip,CompShg,Plywood,Plywood,BrkFace,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,1013.0,GasA,TA,N,SBrkr,1526,0.0,0.0,1,0,2,1,Fa,Typ,0,Gd,Detchd,Unf,0.0,TA,TA,N,0,0,Ex,MnPrv,Shed,10,2009,ConLD,Abnorml,0,94,27.0,0.0,0,254.33333333333334,0,0.0,0,156,1,0
89,20,RL,60.0,8070,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990.0,GasA,Ex,Y,SBrkr,990,1.0,0.0,1,0,3,1,TA,Typ,0,TA,Attchd,RFn,0.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,8,2007,WD,Normal,0,13,12.0,0.593939393939394,0,198.0,0,0.0,0,0,0,0
90,20,RL,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,Slab,TA,TA,No,ALQ,Unf,0.0,GasA,TA,Y,FuseA,1040,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2006,WD,Normal,1,56,56.0,0.0,0,260.0,1,56.0,0,29,1,0
91,20,RL,85.0,8500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1235.0,GasA,TA,Y,SBrkr,1235,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdWo,Shed,12,2006,WD,Abnorml,0,45,45.0,0.48582995951417,0,205.83333333333334,1,45.0,0,0,0,0
92,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,876.0,GasA,Ex,Y,SBrkr,964,1.0,0.0,1,0,2,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,8,2009,WD,Normal,0,88,3.0,0.8139269406392694,0,192.8,1,88.0,0,44,1,0
93,190,C (all),60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,Unf,1214.0,GasW,Ex,N,SBrkr,2291,0.0,1.0,2,0,4,2,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,11,2007,WD,Normal,0,97,9.0,0.8616144975288303,1,254.55555555555554,1,107.0,0,99,1,0
94,60,RL,69.0,9337,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,824.0,GasA,Ex,Y,SBrkr,1786,1.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2007,WD,Normal,0,10,10.0,0.7864077669902912,1,255.14285714285714,1,10.0,0,162,1,0
95,60,RL,64.0,9765,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,Unf,680.0,GasA,Gd,Y,SBrkr,1470,0.0,0.0,2,1,3,1,TA,Typ,1,TA,BuiltIn,Fin,2.0,TA,TA,Y,232,0,Ex,MnPrv,Shed,4,2009,WD,Normal,0,16,16.0,0.45588235294117646,1,245.0,1,16.0,1,63,1,1
